([0], [9, 10, 13, 14], [(9, 10), (9, 13), (9, 13), (10, 14), (10, 14), (13, 14)])
([142], [3, 4, 6, 11], [(3, 11), (3, 11), (3, 4), (4, 6), (4, 6), (6, 11)])
([145], [2, 3, 4, 7], [(2, 3), (2, 4), (2, 4), (3, 7), (3, 7), (4, 7)])
([146], [5, 6, 13, 14], [(5, 13), (5, 13), (5, 6), (6, 14), (6, 14), (13, 14)])
([148], [1, 2, 3, 6], [(1, 2), (1, 3), (1, 3), (2, 6), (2, 6), (3, 6)])
([149], [2, 3, 5, 6], [(2, 3), (2, 6), (2, 6), (3, 5), (3, 5), (5, 6)])
([150], [1, 2, 3, 6], [(1, 2), (1, 3), (1, 3), (2, 6), (2, 6), (3, 6)])
([151], [5, 6, 13, 14], [(5, 13), (5, 13), (5, 6), (6, 14), (6, 14), (13, 14)])
([152], [5, 6, 11, 14], [(5, 14), (5, 14), (5, 6), (6, 11), (6, 11), (11, 14)])
([153], [4, 5, 12, 14], [(4, 5), (4, 14), (4, 14), (5, 12), (5, 12), (12, 14)])
([154], [5, 6, 12, 14], [(5, 12), (5, 12), (5, 6), (6, 14), (6, 14), (12, 14)])
([155], [4, 5, 11, 14], [(4, 11), (4, 11), (4, 5), (5, 14), (5, 14), (11, 14)])
([157], [4, 5, 13, 14], [(4, 5), (4, 13), (4, 13), (5, 14), (5, 14), (13, 14)])
([158], [4, 5, 11, 12], [(4, 12), (4, 12), (4, 5), (5, 11), (5, 11), (11, 12)])
([159], [4, 5, 11, 14], [(4, 5), (4, 14), (4, 14), (5, 11), (5, 11), (11, 14)])
([160], [3, 4, 10, 12], [(3, 12), (3, 12), (3, 4), (4, 10), (4, 10), (10, 12)])
([161], [2, 3, 5, 10], [(2, 10), (2, 10), (2, 3), (3, 5), (3, 5), (5, 10)])
([162], [0, 3, 4, 14], [(0, 4), (0, 4), (0, 14), (3, 4), (3, 14), (3, 14)])
([163], [4, 5, 9, 14], [(4, 5), (4, 14), (4, 14), (5, 9), (5, 9), (9, 14)])
([164], [5, 6, 10, 14], [(5, 14), (5, 14), (5, 6), (6, 10), (6, 10), (10, 14)])
([165], [6, 7, 11, 13], [(6, 11), (6, 11), (6, 7), (7, 13), (7, 13), (11, 13)])
([166], [5, 6, 11, 14], [(5, 11), (5, 11), (5, 6), (6, 14), (6, 14), (11, 14)])
([168], [3, 4, 6, 14], [(3, 4), (3, 14), (3, 14), (4, 6), (4, 6), (6, 14)])
([169], [3, 4, 9, 11], [(3, 11), (3, 11), (3, 4), (4, 9), (4, 9), (9, 11)])
([170], [2, 3, 5, 10], [(2, 10), (2, 10), (2, 3), (3, 5), (3, 5), (5, 10)])
([171], [2, 3, 5, 11], [(2, 11), (2, 11), (2, 3), (3, 5), (3, 5), (5, 11)])
([172], [4, 5, 7, 14], [(4, 5), (4, 14), (4, 14), (5, 7), (5, 7), (7, 14)])
([174], [2, 5, 6, 14], [(2, 6), (2, 6), (2, 14), (5, 14), (5, 14), (5, 6)])
([175], [1, 4, 5, 14], [(1, 5), (1, 5), (1, 14), (4, 5), (4, 14), (4, 14)])
([176], [4, 5, 6, 14], [(4, 5), (4, 14), (4, 14), (5, 6), (5, 6), (6, 14)])
([177], [3, 4, 6, 14], [(3, 4), (3, 14), (3, 14), (4, 6), (4, 6), (6, 14)])
([178], [4, 5, 7, 14], [(4, 5), (4, 14), (4, 14), (5, 7), (5, 7), (7, 14)])
([182], [2, 3, 7, 10], [(2, 3), (2, 7), (2, 7), (3, 10), (3, 10), (7, 10)])
([183], [2, 3, 7, 10], [(2, 3), (2, 7), (2, 7), (3, 10), (3, 10), (7, 10)])
([184], [2, 3, 6, 11], [(2, 3), (2, 6), (2, 6), (3, 11), (3, 11), (6, 11)])
([185], [3, 4, 6, 12], [(3, 4), (3, 6), (3, 6), (4, 12), (4, 12), (6, 12)])
([186], [3, 4, 5, 12], [(3, 12), (3, 12), (3, 4), (4, 5), (4, 5), (5, 12)])
([187], [1, 2, 5, 6], [(1, 2), (1, 6), (1, 6), (2, 5), (2, 5), (5, 6)])
([188], [3, 4, 7, 11], [(3, 4), (3, 7), (3, 7), (4, 11), (4, 11), (7, 11)])
([189], [5, 6, 12, 14], [(5, 12), (5, 12), (5, 6), (6, 14), (6, 14), (12, 14)])
([191], [5, 6, 10, 12], [(5, 12), (5, 12), (5, 6), (6, 10), (6, 10), (10, 12)])
([192], [1, 2, 5, 6], [(1, 2), (1, 6), (1, 6), (2, 5), (2, 5), (5, 6)])
([193], [1, 3, 4, 14], [(1, 4), (1, 4), (1, 14), (3, 4), (3, 14), (3, 14)])
([194], [6, 7, 12, 14], [(6, 12), (6, 12), (6, 7), (7, 14), (7, 14), (12, 14)])
([195], [1, 2, 4, 5], [(1, 2), (1, 5), (1, 5), (2, 4), (2, 4), (4, 5)])
([196], [4, 5, 11, 14], [(4, 5), (4, 14), (4, 14), (5, 11), (5, 11), (11, 14)])
([197], [4, 5, 13, 14], [(4, 5), (4, 13), (4, 13), (5, 14), (5, 14), (13, 14)])
([198], [3, 4, 10, 12], [(3, 12), (3, 12), (3, 4), (4, 10), (4, 10), (10, 12)])
([199], [3, 4, 6, 14], [(3, 4), (3, 14), (3, 14), (4, 6), (4, 6), (6, 14)])
([201], [4, 5, 6, 14], [(4, 5), (4, 14), (4, 14), (5, 6), (5, 6), (6, 14)])
([202], [4, 5, 10, 14], [(4, 5), (4, 14), (4, 14), (5, 10), (5, 10), (10, 14)])
([203], [4, 5, 12, 14], [(4, 12), (4, 12), (4, 5), (5, 14), (5, 14), (12, 14)])
([204], [4, 5, 8, 14], [(4, 5), (4, 14), (4, 14), (5, 8), (5, 8), (8, 14)])
([205], [3, 4, 8, 14], [(3, 4), (3, 14), (3, 14), (4, 8), (4, 8), (8, 14)])
([206], [3, 4, 9, 14], [(3, 4), (3, 14), (3, 14), (4, 9), (4, 9), (9, 14)])
([211], [0, 3, 4, 14], [(0, 4), (0, 4), (0, 14), (3, 4), (3, 14), (3, 14)])
([212], [2, 3, 5, 14], [(2, 3), (2, 14), (2, 14), (3, 5), (3, 5), (5, 14)])
([213], [2, 3, 6, 10], [(2, 3), (2, 6), (2, 6), (3, 10), (3, 10), (6, 10)])
([214], [3, 4, 9, 10], [(3, 4), (3, 10), (3, 10), (4, 9), (4, 9), (9, 10)])
([215], [1, 2, 5, 10], [(1, 2), (1, 5), (1, 5), (2, 10), (2, 10), (5, 10)])
([216], [2, 3, 8, 10], [(2, 10), (2, 10), (2, 3), (3, 8), (3, 8), (8, 10)])
([217], [5, 6, 12, 14], [(5, 12), (5, 12), (5, 6), (6, 14), (6, 14), (12, 14)])
([218], [5, 6, 10, 14], [(5, 10), (5, 10), (5, 6), (6, 14), (6, 14), (10, 14)])
([219], [4, 5, 10, 12], [(4, 12), (4, 12), (4, 5), (5, 10), (5, 10), (10, 12)])
([221], [2, 3, 8, 10], [(2, 10), (2, 10), (2, 3), (3, 8), (3, 8), (8, 10)])
([222], [1, 2, 4, 10], [(1, 2), (1, 10), (1, 10), (2, 4), (2, 4), (4, 10)])
([223], [3, 4, 5, 14], [(3, 4), (3, 14), (3, 14), (4, 5), (4, 5), (5, 14)])
([224], [2, 3, 4, 11], [(2, 11), (2, 11), (2, 3), (3, 4), (3, 4), (4, 11)])
([225], [1, 2, 5, 10], [(1, 2), (1, 5), (1, 5), (2, 10), (2, 10), (5, 10)])
([226], [5, 6, 12, 14], [(5, 14), (5, 14), (5, 6), (6, 12), (6, 12), (12, 14)])
([227], [5, 6, 12, 14], [(5, 12), (5, 12), (5, 6), (6, 14), (6, 14), (12, 14)])
([229], [4, 5, 12, 14], [(4, 12), (4, 12), (4, 5), (5, 14), (5, 14), (12, 14)])
([230], [2, 3, 5, 14], [(2, 3), (2, 14), (2, 14), (3, 5), (3, 5), (5, 14)])
([231], [1, 2, 4, 10], [(1, 2), (1, 10), (1, 10), (2, 4), (2, 4), (4, 10)])
([232], [2, 3, 5, 14], [(2, 3), (2, 14), (2, 14), (3, 5), (3, 5), (5, 14)])
([233], [2, 3, 9, 11], [(2, 11), (2, 11), (2, 3), (3, 9), (3, 9), (9, 11)])
([236], [3, 4, 6, 14], [(3, 4), (3, 14), (3, 14), (4, 6), (4, 6), (6, 14)])
([237], [5, 6, 12, 14], [(5, 12), (5, 12), (5, 6), (6, 14), (6, 14), (12, 14)])
([238], [4, 5, 11, 14], [(4, 11), (4, 11), (4, 5), (5, 14), (5, 14), (11, 14)])
([239], [2, 3, 5, 11], [(2, 3), (2, 5), (2, 5), (3, 11), (3, 11), (5, 11)])
([240], [4, 5, 7, 14], [(4, 5), (4, 14), (4, 14), (5, 7), (5, 7), (7, 14)])
([241], [1, 4, 5, 14], [(1, 5), (1, 5), (1, 14), (4, 5), (4, 14), (4, 14)])
([242], [1, 3, 4, 14], [(1, 4), (1, 4), (1, 14), (3, 4), (3, 14), (3, 14)])
([244], [3, 4, 10, 14], [(3, 4), (3, 10), (3, 10), (4, 14), (4, 14), (10, 14)])
([246], [3, 4, 11, 14], [(3, 11), (3, 11), (3, 4), (4, 14), (4, 14), (11, 14)])
([247], [1, 2, 4, 5], [(1, 2), (1, 5), (1, 5), (2, 4), (2, 4), (4, 5)])
([248], [5, 6, 11, 13], [(5, 11), (5, 11), (5, 6), (6, 13), (6, 13), (11, 13)])
([249], [4, 5, 8, 14], [(4, 5), (4, 14), (4, 14), (5, 8), (5, 8), (8, 14)])
([250], [3, 4, 6, 14], [(3, 4), (3, 14), (3, 14), (4, 6), (4, 6), (6, 14)])
([251], [3, 4, 6, 14], [(3, 4), (3, 14), (3, 14), (4, 6), (4, 6), (6, 14)])
([252], [4, 5, 12, 14], [(4, 5), (4, 14), (4, 14), (5, 12), (5, 12), (12, 14)])
([254], [5, 6, 12, 14], [(5, 12), (5, 12), (5, 6), (6, 14), (6, 14), (12, 14)])
([256], [4, 5, 12, 14], [(4, 5), (4, 14), (4, 14), (5, 12), (5, 12), (12, 14)])
([257], [1, 2, 5, 9], [(1, 2), (1, 5), (1, 5), (2, 9), (2, 9), (5, 9)])
([258], [1, 2, 4, 10], [(1, 2), (1, 4), (1, 4), (2, 10), (2, 10), (4, 10)])
([259], [1, 2, 8, 10], [(1, 2), (1, 10), (1, 10), (2, 8), (2, 8), (8, 10)])
([262], [3, 4, 12, 14], [(3, 12), (3, 12), (3, 4), (4, 14), (4, 14), (12, 14)])
([263], [3, 4, 7, 14], [(3, 4), (3, 14), (3, 14), (4, 7), (4, 7), (7, 14)])
([264], [2, 3, 7, 14], [(2, 3), (2, 14), (2, 14), (3, 7), (3, 7), (7, 14)])
([265], [2, 3, 7, 14], [(2, 3), (2, 14), (2, 14), (3, 7), (3, 7), (7, 14)])
([266], [2, 3, 8, 14], [(2, 3), (2, 14), (2, 14), (3, 8), (3, 8), (8, 14)])
([267], [1, 2, 4, 14], [(1, 2), (1, 14), (1, 14), (2, 4), (2, 4), (4, 14)])
([268], [1, 2, 3, 10], [(1, 2), (1, 10), (1, 10), (2, 3), (2, 3), (3, 10)])
([269], [1, 2, 8, 10], [(1, 2), (1, 10), (1, 10), (2, 8), (2, 8), (8, 10)])
([270], [3, 4, 8, 14], [(3, 4), (3, 14), (3, 14), (4, 8), (4, 8), (8, 14)])
([274], [0, 3, 4, 14], [(0, 4), (0, 4), (0, 14), (3, 4), (3, 14), (3, 14)])
([275], [2, 3, 5, 14], [(2, 3), (2, 14), (2, 14), (3, 5), (3, 5), (5, 14)])
([277], [2, 3, 8, 9], [(2, 3), (2, 9), (2, 9), (3, 8), (3, 8), (8, 9)])
([278], [1, 2, 5, 9], [(1, 2), (1, 5), (1, 5), (2, 9), (2, 9), (5, 9)])
([279], [1, 2, 4, 10], [(1, 2), (1, 4), (1, 4), (2, 10), (2, 10), (4, 10)])
([280], [3, 4, 9, 14], [(3, 9), (3, 9), (3, 4), (4, 14), (4, 14), (9, 14)])
([281], [3, 4, 12, 14], [(3, 12), (3, 12), (3, 4), (4, 14), (4, 14), (12, 14)])
([282], [3, 4, 11, 14], [(3, 11), (3, 11), (3, 4), (4, 14), (4, 14), (11, 14)])
([283], [2, 3, 10, 14], [(2, 10), (2, 10), (2, 3), (3, 14), (3, 14), (10, 14)])
([284], [5, 6, 12, 14], [(5, 12), (5, 12), (5, 6), (6, 14), (6, 14), (12, 14)])
([285], [5, 6, 10, 14], [(5, 10), (5, 10), (5, 6), (6, 14), (6, 14), (10, 14)])
([286], [4, 5, 12, 14], [(4, 12), (4, 12), (4, 5), (5, 14), (5, 14), (12, 14)])
([289], [4, 5, 12, 14], [(4, 12), (4, 12), (4, 5), (5, 14), (5, 14), (12, 14)])
